name,tags,time,in
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-10T00:00:00Z,1663.988570237513
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-11T00:00:00Z,1331.1545896990654
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-12T00:00:00Z,1992.397426665359
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-13T00:00:00Z,1465.9001304655606
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-14T00:00:00Z,1409.6248292716787
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-15T00:00:00Z,1653.6964250578703
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-16T00:00:00Z,1325.531177715637
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-17T00:00:00Z,1614.7669013738632
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-18T00:00:00Z,1165.6852889124552
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-19T00:00:00Z,1531.092273759003
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-20T00:00:00Z,1085.5395480324162
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-21T00:00:00Z,1396.1656382887452
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-22T00:00:00Z,1208.1670269740512
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-23T00:00:00Z,1633.0856378386197
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-24T00:00:00Z,1866.96006247856
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-25T00:00:00Z,1401.9725792502916
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-26T00:00:00Z,1420.7188933041803
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-27T00:00:00Z,1592.0047612203934
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-28T00:00:00Z,1176.3125913601893
