name,tags,time,in
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-18T00:00:00Z,57.38821000514414
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-19T00:00:00Z,171.80895943715686
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-20T00:00:00Z,39.300714302554866
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-21T00:00:00Z,61.86278634044928
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-22T00:00:00Z,254.52905953146447
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-23T00:00:00Z,39.44030134387866
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-24T00:00:00Z,51.24595719735932
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-25T00:00:00Z,45.27005863125884
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-26T00:00:00Z,37.94676857210213
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-27T00:00:00Z,28.33846746399171
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-28T00:00:00Z,28.81863189086042
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-29T00:00:00Z,26.101963702418185
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-30T00:00:00Z,35.75995383230418
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-01-31T00:00:00Z,35.18889986282559
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-02-01T00:00:00Z,32.58623657193104
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-02-02T00:00:00Z,36.42120263203013
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2019-02-03T00:00:00Z,11.315225440734928
